id,text,date,label
11,"Tiến Sĩ Nhị Lê là cựu phó tổng biên tập của Tạp Chí Cộng Sản.... Tiến Sĩ Nhị Lê là cựu phó tổng biên tập của Tạp Chí Cộng Sản. Mặc dù đã cầm sổ hưu nhưng vẫn tỏ ra “băn khoăn” nhiều về số phận của đảng CSVN. Suy ra từ bản thân, ông biết đảng của ông như một con bệnh trầm kha mà thiếu thầy thuốc giỏi. Nhưng thay vì ra sức tìm tòi để đưa ra một phương thuốc hữu hiệu chữa được bệnh suy thoái đạo đức, chính trị toàn diện của đảng, ông Nhị Lê chỉ biết múa bút nâng bi.Vì thế nhân ngày kỷ niệm thành lập đảng 90 năm, bài báo của Nhị Lê với nhan đề “Đảng tự mình ngày càng xứng đáng trở thành dân tộc” được đưa ra như một món quà an ủi vào phút chót đối với người đã ban phát cho mình quyền lợi cơm áo suốt đời.Trong vị trí là một dư luận viên cao cấp, ông Nhị Lê có quyền bốc thơm đảng tới mây xanh nhưng lần này ông đi quá đà so với những gì ông muốn nói. Sự ví von của Nhị Lê được dư luận đồng tình ở một điểm là nó hỗn láo không thể tha thứ, một sự hỗn láo đáng ra không nên có đối với một người dù sao cũng mang bộ mặt là trí thức hàng đầu xã hội chủ nghĩa.Khi viết “đảng tự mình xứng đáng trở thành dân tộc”, rõ ràng Nhị Lê đã tự coi 4 triệu đảng viên cộng sản chính là dân tộc, trong khi trên thực tế dù là một đảng đang cầm quyền độc tôn, cũng chỉ là một thành phần nhỏ bé của dân tộc. Thành phần “dân tộc đảng viên” này lâu nay đứng tách biệt trên đầu nhân dân và là đại biểu của hơn 90 triệu người dân khốn khổ còn lại.Đây là một sự lộng ngôn ngu muội và lố bịch mà những đảng viên cộng sản còn sót lại chút lương tri và tinh thần dân tộc phải hổ thẹn. Sự lộng ngôn của Nhị Lê cho thấy tính cao ngạo của đảng CSVN khi cho xưng tụng sự kiện đảng thọ tới 90 năm trong điều kiện chủ nghĩa cộng sản thoái trào trên toàn thế giới. So với đàn anh Liên Xô sau 28 kỳ đại hội và 79 năm tồn tại kể từ 1912 đến 1991 là năm giải tán, đảng CSVN chưa làm được điều gì lớn lao cho dân tộc Việt Nam, ngoài việc trung thành tuyệt đối với chủ thuyết Mác-Xít, biến đất nước thành một bãi chiến trường thử nghiệm cho Đệ Tam Quốc Tế.Nhưng quan trọng hơn hết, đảng đã làm ly tán dân tộc, biến Việt Nam từ một đất nước quật cường trở thành một đất nước cúi đầu trước cường lực xâm lăng. Người Việt Nam ngày nay, thường xuyên bị đảng ru ngủ, răn đe, hầu hết đã mất khả năng đề kháng trước hiểm hoạ mất nước về tay Trung Quốc.Ông Nhị Lê cũng nhắm mắt mà quên đi rằng, 90 năm tồn tại của đảng CSVN là một sự tủi nhục cho người Việt Nam. Vì ngày nay họ mới bừng tỉnh thấy mình đã đặt vận mệnh đất nước vào tay một nhóm người xử dụng thế lực của hệ thống cộng sản quốc tế, mưu đồ nhuộm đỏ Việt Nam, tiến tới “giải phóng toàn thế giới”!Với con đường sai lầm ấy, chính đảng đã bóp chết sức sống và ngăn chặn dân tộc vươn lên trong hoàn cảnh vừa thoát khỏi nền đô hộ của thực dân Pháp. Hai lần cướp chính quyền năm 1945 và 1975 và cầm quyền trên cả nước trong cảnh một mình một chợ, cuối cùng trở thành kẻ quy phục tột bậc trước Bắc Kinh, đảng CSVN xứng đáng là kẻ đã tiêu diệt tinh thần dân tộc hơn là một thành phần dân tộc.90 năm tồn tại của đảng cho đến ngày nay rõ ràng không giải quyết được nguyện vọng độc lập dân tộc, dân chủ, phồn vinh cho đất nước Việt Nam. Mà con đường xây dựng xã hội chủ nghĩa ngày càng xô đẩy dân tộc vào vòng nô lệ, nhân tâm ly tán, kinh tế tụt hậu.Thêm nữa, với sự sự lộng ngôn ấy, tác giả bài báo cũng như những người cộng sản tỏ ra luôn sống trong ảo vọng với những mỹ từ trống rỗng và vô nghĩa. Nó chỉ có tác dụng thúc đẩy dân tộc sống trong sự điên loạn của thiểu số độc tài.Đồng hoá đảng với dân tộc chẳng những lộng ngôn, hỗn láo mà còn cho thấy sự cố tình bôi đen lịch sử nước nhà. Nếu chỉ nhìn vào lịch sử trong 1.000 năm trở lại đây từ thời Ngô Quyền dựng nền tự chủ, sẽ thấy dân tộc Việt Nam liên tục tồn tại với nền độc lập trải qua nhiều triều đại. Các triều đại phong kiến ấy thay nhau cầm quyền theo từng giai đoạn rồi lui vào lịch sử, nhường lại quyền lực trong khi dân tộc tiếp tục lớn lên.Điều đó cho thấy dân tộc tồn tại với thời gian, các thế lực cầm quyền trước sau gì cũng bị đào thải. Đảng CSVN muốn tự mình biến thành dân tộc, là muốn đi ngược lại giòng lịch sử. Họ sẽ không tránh khỏi số phận bị nghiền nát dưới bánh xe lịch sử.Năm 2020 cũng trùng vào cái mốc 90 năm 13 liệt sĩ Việt Nam Quốc Dân Đảng hiên ngang ra trước pháp trường Yên Bái. Trước lúc đền nợ nước, họ hô to “Việt Nam Vạn Tuế”. Các liệt sĩ ấy được nhân dân Việt Nam tôn là Anh Hùng Dân Tộc, nhưng Việt Nam Quốc Dân Đảng chưa bao giờ sánh mình ngang với Dân Tộc.Nhưng trên hết, sự lộng ngôn của Nhị Lê cũng cho thấy tập thể lãnh đạo Cộng Sản Việt Nam đang tự mê ngủ với ông Trọng qua chiến dịch đốt lò, bỏ quên những bài học lịch sử trong quá khứ.Cho dù ông Nhị Lê có nhiều lời nhắn nhủ nhằm vớt vát cho sự suy sụp tất yếu của đảng, những lời phù phiếm ấy cũng chẳng thay đổi được bản chất hoang tưởng của một đảng độc tài mà nay đang cần thêm một ít thời gian để lui vào bóng tối.Phạm Nhật Bình",2025-04-05,1
12,"Trực tiếp
LỄ TUYÊN DƯƠNG
THANH NIÊN TIẾN TIẾN LÀM THEO LỜI B.... Trực tiếp LỄ TUYÊN DƯƠNG THANH NIÊN TIẾN TIẾN LÀM THEO LỜI BÁC TOÀN QUỐC LẦN THỨ VI - NĂM 2020",2020-05-31,0
13,"Ngày 11 Ở Nhà - Thử Thách Cùng Giấy Vệ Sinh
⭐️Thử Thách 14 N.... Ngày 11 Ở Nhà - Thử Thách Cùng Giấy Vệ Sinh ⭐️Thử Thách 14 Ngày Cùng Đánh Bay ""Cô-Vít""⭐️ Đã bao giờ bạn thử tâng giấy vệ sinh thay vì tâng bóng chưa? Cùng những người bạn của mình tham gia ngay thử thách siêu mới này nhé. Với 2 bước cực đơn giản: ✅Bước 1: Chuẩn bị một cuộn giấy vệ sinh và tham khảo video mẫu ✅Bước 2: Quay video, tag bạn bè vào tham gia kèm theo hashtag #ỞNhàLàThươngNhau Vượt qua các thử thách tại nhà để cùng nhau đẩy lùi ""Cô Vít"". #StayAtHome #ỞNhàLàThươngNhau #TôiỞNhà #TôiAnToàn",2020-04-11,0
14,"Khi xem xét và nghiên cứu các tài liệu lịch sử thì cho chúng.... Khi xem xét và nghiên cứu các tài liệu lịch sử thì cho chúng ta thấy rất rõ ràng là quan hệ giữa Việt Nam và Trung Quốc kể từ năm 1950 cho tới nay về bản chất cũng như thực chất là quan hệ giữa đảng Cộng sản Việt Nam (CSVN) và đảng Cộng sản Trung Quốc (CSTQ). Và cuộc xâm lược biên giới phía Bắc của Việt Nam vào năm 1979 thực chất là cuộc chiến tranh giữa đảng CSVN và đảng CSTQ, mà Nhân dân và bộ đội của hai nước vừa là công cụ và là nạn nhân của sự điên rồ của hai đảng CSVN và CSTQ.Lúc đó bộ máy tuyên truyền của CSVN gọi CSTQ là bọn bành trướng, bá quyền. Còn CSTQ gọi CSVN là bọn tiểu bá vì lúc đó CSVN tấn công cộng sản Campuchia (Khmer Đỏ).Tại sao tôi lại nói đó là cuộc chiến tranh giữa CSVN và CSTQ?Cả Việt Nam và Trung Quốc đều bị cai trị bởi sự độc đoán và chuyên quyền của đảng CSVN và đảng CSTQ. Nhân dân hai nước bị hai đảng CS tước đoạt tất cả các quyền tự do và dân chủ. Nhân dân hai nước không có quyền để tham gia lựa chọn hay quyết định những vấn đề quan trọng của đất nước như thể chế chính trị, kinh tế, quan hệ đối nội, đối ngoại, chiến tranh hay hòa bình,…Đảng CSVN và đảng CSTQ quyết định và định đoạt mọi công việc, mọi chính sách trong nước cũng như quan hệ quốc tế theo những cuồng vọng điên rồ của họ mà họ chẳng cần quan tâm đến sự an nguy hay mong muốn của Nhân dân. Nhân dân chỉ có nghĩa vụ phục tùng và làm theo. Ai phản đối hay chống đối thì bị vu cho là “phản động” và bị bắt cầm tù.Thời điểm đó giữa CS Liên Xô và CS Trung Quốc đã trở mặt từ bạn thành thù được gần 20 năm. Hai đảng CSLX và CSTQ đang cạnh tranh ảnh hưởng gay gắt với nhau trên bình diện quốc tế. Khi đảng CSVN chọn CS Liên Xô làm bạn, và coi đảng CSTQ là kẻ thù. Đảng CSVN quyết định dùng quân đội tấn công CS Campuchia đã tạo nên một phần lý do dẫn tới việc đảng CSTQ dùng quân đội xâm lược Việt Nam. Và theo tuyên truyền của đảng CSTQ và cũng là thực chất của cuộc chiến đó là “đảng CSTQ dạy cho bọn tiểu bá CSVN một bài học.”Và hiển nhiên Nhân dân và đất nước Việt Nam trở thành nạn nhân bất đắc dĩ của bài học mà đảng CSTQ muốn dạy đảng CSVN.Hậu quả của cuộc chiến tranh ngắn ngủi đó là khoảng 30 ngàn dân thường và binh lính Việt Nam thiệt mạng, tất cả các thành phố, thị xã, thị trấn, cơ sở hạ tầng của 6 tỉnh biên giới phía Bắc của Việt Nam bị phá hủy hoàn toàn.Chưa kể trong hơn 10 năm CSVN chiếm đóng tại Campuchia, đã có khoảng 200 ngàn binh lính Việt Nam hy sinh tại đó, hàng trăm ngàn binh lính bị thương tật vĩnh viễn. Nền kinh tế và nguồn lực của Việt Nam bị vắt kiệt trong suốt thời kỳ đó. Nhân dân đói khổ lầm than.Trong các cuộc chiến tranh biên giới Tây Nam và biên giới phía Bắc, tất cả đều do mâu thuẫn giữa các đảng CSVN với đảng CSTQ.Rất nhiều các cựu quan chức ngoại giao của CSVN và các nhà nghiên cứu lịch sử đã đưa ra nhận định rằng đất nước và Nhân dân Việt Nam hoàn toàn có thể tránh được cả hai cuộc chiến tranh biên giới Tây Nam và phía Bắc nếu sau 30 tháng 4 năm 1975, nhà cầm quyền cộng sản VN lúc đó không ngông cuồng và ngạo mạn, đồng thời lựa chọn cho đất nước và dân tộc Việt Nam một thể chế chính trị dân chủ và có mối quan hệ ngoại giao tốt đẹp với phương Tây.Nhưng bản chất của CSVN là vậy, dùng bạo lực để cướp chính quyền bằng mọi giá, khi đã cướp được chính quyền thì tước đoạt mọi quyền lực của Nhân dân và áp đặt sự cai trị chuyên chế, tiêu diệt và triệt tiêu mọi thành phần đối kháng trong xã hội.Để kết thúc bài viết này, một lần nữa tôi khẳng định rằng cuộc xâm lược của Trung Quốc vào các tỉnh biên giới phía Bắc của Việt Nam năm 1979 thực chất là cuộc chiến của đảng CSVN và đảng CSTQ. Trong đó quân đội và Nhân dân hai nước vừa là công cụ vừa là nạn nhân của cuộc chiến tranh đó. Những mất mát, hy sinh của quân đội và Nhân dân hai nước là do tội ác của đảng Cộng sản VN và đảng CSTQ gây ra.LS Nguyễn Văn ĐàiNguồn: RFA",2025-03-04,1
15,"Theo dữ liệu từ hãng nghiên cứu Counterpoint, doanh số điện .... Theo dữ liệu từ hãng nghiên cứu Counterpoint, doanh số điện thoại thông minh toàn cầu đã giảm 14% trong tháng 2 vừa qua.",2020-03-27,0
16,"Dịch có chiều hướng diễn biến phức tạp nhưng Việt Nam không .... Dịch có chiều hướng diễn biến phức tạp nhưng Việt Nam không thả nổi, quan điểm là phát hiện dịch đến đâu, quây gọn đến đó.",2020-03-16,0
17,"Trong khi cơn dịch bệnh chết người Covid-19 vẫn còn rình rập.... Trong khi cơn dịch bệnh chết người Covid-19 vẫn còn rình rập ngoài cộng đồng, thì những ngôi chùa thương mại ngàn tỷ như Bái Đính, Tam Chúc mở cửa đón hàng vạn du khách trong những ngày lễ đầu năm mà không có sự ngăn cản hay khuyến cáo của chính quyền. Đám đông chúng sinh trần tục có niềm tin mãnh liệt rằng chỉ cần “lễ hậu, khấn hay” thì thần linh sẽ che chở bảo vệ họ miễn nhiễm trước dịch bệnh, ban phước lành, tài lộc.Họ thành kính khấn vái, dâng lễ cúng dường, công đức tiền triệu, tiền tỷ để mong nhận được phần lợi ích lớn hơn từ thần thánh. Một cuộc đổi trao mua bán rất sòng phẳng giữa đám người mắt thịt với giới siêu hình. Cứ bảo “trần sao âm vậy,” khi tham nhũng đã là “văn hóa” thì chốn gọi là Cửa Không cũng tràn ngập tiền tài, sắc dục, tham – sân – si. Người dương đút lót thánh thần mong được danh vọng, phước báu mà chẳng cần cố công tu tạo cái gốc Nhân Đức, sau khi đã gây bao nhiêu tội lỗi ở chốn nhân gian.Chẳng biết thần thánh nào có ghi nhận “công đức” của đám chúng sinh đó không? Nhưng tiền cúng dường thì đương nhiên sẽ gửi vào tài khoản của sư chủ trì và doanh nghiệp, chủ đầu tư những ngôi chùa thương mại hoành tráng đó mà chẳng bao giờ phải đóng một xu tiền thuế. Thời buổi Covid, doanh nghiệp “9 phần chết, một phần ngắc ngoải” nhưng chùa chiền thì lúc nào cũng thu trăm tỷ, ngàn tỷ mỗi năm. Xã hội càng bại hoại, lòng người càng đổ nát, thì thần thánh và cả ma quỉ lại càng thịnh vượng, đám sư sãi quốc doanh càng giàu có. Chúng sinh phàm trần thì ngụp lặn mòn mỏi trong vòng danh lợi, gào xin quỉ thần vô hình hầu mong được ban phát ân huệ, cúc cung dâng tiền vàng của cho đám thày chùa mặt lọng thịt mỡ. Thật là một vòng luẩn quẩn, biếm nhạo kiếp nhân sinh đọa đầy, mông muội, dưới chế độ “xã hội chủ nghĩa ưu việt.”Người Việt có một đời sống tâm linh và tín ngưỡng đa dạng nhiều khi đi đến chỗ… hỗn tạp. Họ thờ phượng bất cứ ai, bất cứ thứ gì mà họ tin rằng sẽ đem lại lợi lộc cho họ. Là quốc gia mà hầu hết mọi người đều ghi trong lý lịch tôn giáo là Phật Giáo nhưng kỳ thực số người tu tập, học hiểu cội nguồn tín ngưỡng của mình là thiểu số vô cùng ít ỏi. Theo dòng lịch sử, sự giao thoa văn hóa giữa các chủng người, quá trình phong thần, phong thánh từ những huyền sử và thần tích mờ phai trong suốt mấy ngàn năm chồng chất khiến cho thế giới vô hình ngập tràn những quỉ thần hư ảo. Cả Phật Giáo, Ấn Độ Giáo, Balamon, Đạo Giáo, Hồi Giáo, Thiên Chúa Giáo, đa thần giáo, các totem từ thủa hồng hoang cũng đều song hành cùng tồn tại cho đến tận ngày nay với sức mạnh được vun đắp bởi đám đông vô minh ngày một đông đúc.Có một xu hướng méo mó và quái thai đáng chú ý về đời sống tâm linh và tín ngưỡng ở Việt Nam ngày nay. Khoảng 20 năm trở lại đây, đảng Cộng Sản Việt Nam sử dụng các hệ thống tôn giáo quốc doanh như một cỗ máy tuyên truyền quan trọng trong việc lừa mị dân, phổ biến những thứ tín ngưỡng lai tạp giữa giáo lý của nhà Phật với chủ nghĩa vô thần cộng sản như kiểu tuyên truyền hình tượng “bồ tát hồ chí minh” mà mục đích cuối cùng là ghi khắc vào đầu óc mê muội của đám chúng sinh phải luôn ghi nhớ công ơn của “bác và đảng,” tuân phục những gông ách được luật hóa, và tôn sùng những lãnh tụ cộng sản như Phật Thánh.Những người được đảng đưa sang đào tạo ở Trung Quốc trở về nước thành “nhà sư” và được cho về trụ trì ở những ngôi chùa lớn, ngày đêm rao giảng thuyết pháp những lý lẽ trái ngược với lịch sử, đạo lý nhà Phật, dần dần biến đổi tính chất nguyên thủy của những tôn giáo có lịch sử hàng ngàn năm nay bằng giáo lý cộng sản. Đáng thương thay người Việt đã chịu bao nhiêu gông cùm trong xã hội toàn trị, tuyệt vọng với nhân sinh, họ tìm đến nơi chùa chiền để hầu mong có được chút chở che từ cõi vô hình thì lại rơi vào tay bọn “thầy chùa” mang thẻ ngành an ninh tôn giáo.Thật châm biếm, khi chỉ trước đây không lâu, chủ nghĩa vô thần cộng sản cũng đã từng nỗ lực không kém trong việc xóa bỏ, hủy hoại các tôn giáo cổ xưa bằng bạo lực. Những ngôi chùa hàng trăm năm lưu giữ linh khí đất trời bị đập phá không thương tiếc. Giờ đây, họ lại phục dựng lại những hình hài Thần Thánh bằng việc xây cất lên những ngôi chùa thương mại ngàn tỷ, những bức tượng ngọc lớn nhất thế giới nhưng thay vào đó bằng một hệ thống giáo lý ngày một tiệm tiến đến môt thứ tôn giáo chính trị mà ở đó giáo chủ duy nhất là Đảng Cộng Sản Việt Nam! Có những tôn giáo như Phật Giáo Hòa Hảo thì bị nhà cầm quyền trắng trợn cướp mất giáo đường, lập ra chi nhánh quốc doanh, dùng truyền thông và áp lực nhà nước để đánh tráo nguồn gốc lịch sử giáo phái… Có bao nhiêu nhà thờ Công Giáo bị chính thể CSVN cướp bóc, thu giữ, phá hủy trên đất nước này? Nhiều không kể xiết.Hồ Chí Minh – kẻ đã rước thứ chủ thuyết cộng sản tàn hại đất nước này, gây ra cuộc binh đao Nam – Bắc cướp đi hàng triệu sinh mạng, giết hại hàng trăm ngàn người dân vô tội trong những cuộc cải cách ruộng đất, lúc sống thì vô thần, khi chết lại muốn cướp luôn cả niết bàn, tòa sen. Đám con rơi (Nông Đức Mạnh), cháu nhặt (Thích Chân Quang) không chỉ cắt đất nhượng biển cho Trung Quốc mà còn rao giảng những tuyên truyền lừa mị, bóp méo lịch sử, gây dựng tà đạo, mê muội dân chúng để phá hoại lâu dài gốc rễ văn hóa và lịch sử, cũng như nhận thức của người dân. Thật là một mối nguy hại to lớn cho đất nước Việt Nam.Nhìn đám dân chúng ùn ùn đi lễ chùa, xì sụp khấn vái những bức tượng vô tri sơn son thếp vàng những ngày đầu năm mới mà thấy ngao ngán thay cho cho sự mông muội vô hạn của người Việt.Tương lai nào dành cho một quốc gia như thế?Chợt nhớ đến lời khuyên gan ruột của Lương Khải Siêu với Phan Bội Châu về con đường thay đổi vận mệnh quốc gia. “Quý quốc không lo không có ngày độc lập, mà chỉ lo quốc dân không có đủ tư cách độc lập…” mà lại thở dài, đau nỗi đau của Tản Đà – Nguyễn Khắc Hiếu năm xưa:“Dân chín lăm triệu ai người lớn? Nước bốn nghìn năm vẫn trẻ con.”Tân Phong",2025-07-25,1
18,"THÔNG_BÁO Nhà_máy Samsung Thái_Nguyên đang che_giấu việc nhâ.... THÔNG_BÁO Nhà_máy Samsung Thái_Nguyên đang che_giấu việc nhân_viên Phạm_Văn_Hưng có biểu_hiện nhiễm nCoV , khi họ không thông_báo sự_việc với chính_quyền địa_phương , chỉ âm_thầm ép anh Hưng về nhà để theo_dõi . việc này đang đe_doạ tính_mạng hàng trăm_nghìn công_nhân và gia_đình .",2020-03-20,1
19,"UBND tỉnh Đồng Nai đã quyết định xử phạt vi phạm hành chính .... UBND tỉnh Đồng Nai đã quyết định xử phạt vi phạm hành chính đối với Công ty TNHH thương mại Âu Châu số tiền 90 triệu đồng, tịch thu hơn 727 tấn than đá, 27 xe đầu kéo và các rơmooc.",2020-06-16,0
20,"Tòa án tối cao miền Trung vừa chứng minh họ không ủng hộ bình đẳng hôn nhân. Kể từ phán quyết lịch sử hợp pháp hóa hôn nhân đồng giới ở tất cả 50 tiểu bang vào tháng 6 năm 2015, những người phản đối đã kêu gọi rằng đây là một cuộc chiến chống lại họ. Nhưng, nó có thực sự không? Có vẻ như đây là một cuộc chiến chống lại những người kết hôn đồng giới, ngay cả với những người trong tòa án. Thay vì sống và để cho sống, mọi người thích làm cho người khác đau khổ. Những người bảo vệ và ủng hộ công lý đã để những cặp vợ chồng đồng giới thất vọng ở miền Trung khi Tòa án Tối cao miền Trung ra phán quyết rằng Hiến pháp không yêu cầu rõ ràng các tiểu bang mở rộng quyền lợi vợ chồng cho các cặp đồng giới. Quyết định này được đưa ra vào thứ Sáu. Phán quyết được nhất trí, cho thấy rõ rằng họ không tin vào công lý hoặc bình đẳng trong hôn nhân. Tòa án Tối cao miền Trung giải thích phán quyết của Obergefell kiện Hodges một cách hẹp hòi, đặt câu hỏi liệu phán quyết này có bắt buộc các bang đối xử bình đẳng với các cặp đồng giới như các cặp khác giới trong bất kỳ bối cảnh nào ngoài việc cấp phép kết hôn hay không. Tôi đoán chúng ta không nên mong đợi bất cứ điều gì tốt hơn từ miền Trung. Phán quyết hôm thứ Sáu về Pidgeon kiện Turner xoay quanh lợi ích vợ chồng của các nhân viên chính phủ. Luật miền Trung cấm các cặp đồng giới nhận những phúc lợi như vậy. Làm thế nào mà điều đó thậm chí có thể xảy ra thì tôi không biết. Slate báo cáo rằng theo tòa án, Obergefell đã không đề cập và giải quyết vấn đề cụ thể về lợi ích vợ chồng của tiểu bang. Vì vậy, tòa phúc thẩm tiểu bang đã sai lầm khi ra lệnh cho tòa sơ thẩm giải quyết vụ việc phù hợp với Obergefell và De Leon. Thay vào đó, Tòa án Tối cao miền Trung nhấn mạnh, tòa sơ thẩm phải tự giải quyết vấn đề, lưu ý rằng Obergefell không cho rằng các bang phải cung cấp các phúc lợi được tài trợ công như nhau cho tất cả những người đã kết hôn. Tôi đang sửng sốt. Làm sao các thẩm phán, vốn có nhiệm vụ phục vụ công lý, lại có thể phủ nhận công lý? Làm thế nào họ có thể giải thích các phán quyết và luật pháp theo cách này? Họ đang bẻ cong phán quyết theo ý mình vì ở cấp độ cá nhân, họ có thể không thích hôn nhân đồng giới. Trái tim tôi hướng về tất cả những cặp vợ chồng đồng giới không nhận được phúc lợi vợ chồng công bằng và bình đẳng. Hình ảnh nổi bật qua Hoàng Daemmrich Photography Inc/Corbis/Getty Images","July 1, 2017",1
21,CHUYÊN GIA KHỦNG BỐ SEBASTIAN GORKA về điều gì tiếp theo sau vụ tấn công khủng bố ở London [Video]. https://www.youtube.com/watch?v=-7Tn4gi_Os8,"Mar 26, 2017",1
22,"""Nguy hiểm hơn nữa có một vài đại biểu Quốc hội, chính thức .... ""Nguy hiểm hơn nữa có một vài đại biểu Quốc hội, chính thức là có 3 đại biểu Quốc hội phát biểu không đúng với nội dung của vụ án, đưa ra nhận xét chủ quan, dựa vào thông tin trên mạng xã hội, vấn đề này làm thêm phức tạp tình hình"" - <URL>",2020-05-12,0
23,"Đại diện Công ty Cổ phần cấp nước Thủ Đức khẳng định: “Cứ th.... Đại diện Công ty Cổ phần cấp nước Thủ Đức khẳng định: “Cứ thấy biển hiệu… là tăng giá nước, không cần hỏi”...",2020-06-25,1
24,"🔔[TRẮC NGHIỆM ONLINE: TÌM HIỂU VỀ DỊCH BỆNH VIÊM ĐƯỜNG HÔ HẤ.... 🔔[TRẮC NGHIỆM ONLINE: TÌM HIỂU VỀ DỊCH BỆNH VIÊM ĐƯỜNG HÔ HẤP CẤP COVID-19]🔔 Chào các bạn, lâu lắm rồi chúng ta chưa gặp lại nhau nhỉ! Hôm nay SSG gửi đến bạn một thông tin bổ ích nè 🎁🎁 👉Bệnh viêm đường hô hấp Covid-19 là một đại dịch của nhân loại. Như chúng ta đã biết, dịch bệnh ngày càng diễn biến phức tạp với tốc độ lây lan nhanh tới mức chóng mặt trên toàn thế giới. 👉Để bảo vệ sức khỏe cộng đồng, mỗi ngày Bộ Y tế, các kênh báo, đài truyền hình đưa tin rất nhiều về <URL>, cách phòng chống dịch bệnh tới tất cả chúng ta. 👉Nhằm củng cố kiến thức tổng hợp về dịch bệnh, công tác phòng chống Covid-19, SSG mang đến cho các bạn một cuộc thi trắc nghiệm online: 😷TÌM HIỂU VỀ DỊCH BỆNH VIÊM ĐƯỜNG HÔ HẤP CẤP COVID-19😷 📆📆 Thời gian thi: từ 18h - 23h59 ngày 24/03/2020 (Link tham gia cuộc thi sẽ được chính thức mở vào lúc 18h ngày 24/03/2020) 📢Thể lệ: 📌 Trắc nghiệm online 📌 Câu hỏi: 40 câu 📌 Nội dung: Các thông tin về Covid 19, Đoàn trường và Trường ĐH Kinh tế <URL> 📢 Hình thức tham gia: 📌 Bước 1: Like&Follow Fanpage SSG + Like&Share bài post này ở chế độ công khai kèm hashtag #SSG #COVID19 #KnowToAvoid 📌 Bước 2: Tag 3 người bạn vào cùng tham gia 📌 Bước 3: Chờ đến Thứ 3 - 24/03/2020 và thi thôi nè 🤗🤗🤗 🎁 Giải thưởng: 🏆BTC sẽ dành ra 3 phần quà cho TOP 3 bạn tham gia trả lời NHANH VÀ CHÍNH XÁC NHẤT gửi về trong thời gian quy định. 🏆Các bạn tham gia sẽ được ghi nhận mã vạch. Chúng ta hãy cùng hành động vì sức khoẻ của cộng đồng, một người vì mọi người ❤️❤️ ☘️☘️Chúc các bạn học tập tốt và giữ gìn sức khỏe đợi ngày UEH tựu trường nha! 🌈🌈 Trắc nghiệm online – Chung tay chống dịch – Bạn không một mình - SSG đồng hành cùng bạn❤️❤️ #SSG #COVID19 #KnowToAvoid Xem thêm",2020-03-22,0
25,"KHÔNG TIN TỨC: [Video đồ họa] Người phụ nữ Đông Bắc Bộ vượt qua đối thủ bằng ô tô sau cuộc ẩu đả trên đường phố. Đây là một câu chuyện sẽ không bao giờ được đưa lên tin tức. Một người phụ nữ dùng ô tô để cố ý đánh một người phụ nữ khác (đây là lần thứ hai cô ấy dùng ô tô của mình làm vũ khí để đánh người khác) nhưng thật không may, đây chỉ là một ngày khác của tội phạm đen đối với người da đen, vì vậy nó không phù hợp với câu chuyện của giới truyền thông Một cuộc chiến hoang dã giữa hai thanh niên 19 tuổi dọc theo đường phố Đông Bắc Bộ hôm thứ Hai đã kết thúc đầy kịch tính khi một người dùng ô tô cán qua đối thủ của cô. biến thành một chương trình video gây sốc và ăn khách. Hãy để họ đánh nhau, ít nhất một người ngoài cuộc hét lên liên tục. Cảnh sát đã ban hành lệnh truy nã Jalin Smith-Walker, bị cáo buộc ngồi sau tay lái trong vụ tấn công đồ họa, The Grand Rapids Press đưa tin. Đó là cuộc chiến giữa hai người bạn cũ. Cuối cùng nó kết thúc bằng những cú ném, Grand Rapids Sgt. Terry Dixon nói với Press.Smith-Walker đã bị buộc tội tấn công với ý định gây tổn hại cơ thể lớn hơn là giết người. ***Cảnh báo***Đây là một video bạo lực với ngôn ngữ đồ họa.Smith-Walker mỉm cười rạng rỡ trong cảnh quay cốc của cảnh sát sau khi bị bắt cách trung tâm mua sắm vài dặm. Sau cuộc ẩu đả hôm thứ Hai, trong đó cả hai vật lộn trên mui một chiếc ô tô, video cho thấy một phụ nữ mà cảnh sát cho là Smith-Walker lên một chiếc ô tô băng qua đường và kéo vào trong xe street.Via: NY Daily News","Apr 9, 2015",1
26,Ngày càng có nhiều thương hiệu thời trang trên thế giới chuy.... Ngày càng có nhiều thương hiệu thời trang trên thế giới chuyển sang sản xuất khẩu trang trước sự suy thoái trầm trọng của nền kinh tế.,2020-06-11,0
27,"Hàng loạt xe nhập khẩu Mitsubishi Xpander Cross, Suzuki XL7,.... Hàng loạt xe nhập khẩu Mitsubishi Xpander Cross, Suzuki XL7, loạt xe mới của BMW hay Audi đang chờ “bung hàng” sau thời gian thị trường gần như ""đóng băng"" do dịch bệnh.",2020-04-15,0
28,"18h ngày 16/4, Bộ Y tế không ghi nhận thêm ca dương tính nCo.... 18h ngày 16/4, Bộ Y tế không ghi nhận thêm ca dương tính nCoV, 91 người đang điều trị, 177 người khỏi bệnh.",2020-04-16,0
29,"RỤNG BÔNG HOA GẠO 🥺😩😫😮😲

[<URL>](<URL>). RỤNG BÔNG HOA GẠO 🥺😩😫😮😲 [<URL>](<URL>)",2020-06-18,0
